car_brand,car_model,comments,likes
벤츠,AMG GT,gh6광고이지만.. 와 저 포커스 정신없는거 중간중간 나오는데 어질어질하네요...,1
벤츠,AMG GT,역시 암쥐는 투도어네여 ㅋㅋ 관성드리프트으으 촤르륵,1
벤츠,AMG GT,gt43 cls53은  v6아니고 인라인6 입니다~~~~~,5
벤츠,AMG GT,와 내 드림카,1
벤츠,AMG GT,드림카...,2
벤츠,AMG GT,13:49 '자세' on,3
벤츠,AMG GT,굿ㆍ,1
벤츠,AMG GT,오늘 영상이 이상해요. 초점 너무 못 잡네요...,1
벤츠,AMG GT,대부분이 못 살 차에 회사가 열어준 시승행사 다녀와서 뽐뿌질만 박는..,3
벤츠,AMG GT,재밌겠다.,1
벤츠,AMG GT,19:16내 거친 생각과,1
벤츠,AMG GT,넘  비싸서,1
벤츠,AMG GT,놀이동산에서 놀다온거같네요 ㅋ,1
벤츠,AMG GT,아니 카트가 더 재미지겠는데,2
벤츠,AMG GT,아반테N 7대 가는값인데 어쩔수 없죠ㅋ,4
벤츠,AMG GT,12:50 후지와라 김한용 뭐임 ㅋㅋㅋㅋ,2
벤츠,AMG GT,신났군,1
벤츠,AMG GT,머리좋은사람들이 머리가 크데요,1
벤츠,AMG GT,저...저렴합...니다ㅎㅎㅎ,1
벤츠,AMG GT,형 법인카 이제 조진다던데 형 잡혀가는거 아니야?,1
벤츠,AMG GT,포루쉐팔고 기변한다 vS 무슨소리 포르쉐지,1
벤츠,AMG GT,그르케.에디슨 얘기하더니.이제 쌩...쌍방울은 왜 얘기안하지?,6
벤츠,AMG GT,???: 쫘세가 중요해요 쫘세가,2
벤츠,AMG GT,구피가 이런 애였어??,1
벤츠,AMG GT,아..늦었네,1
벤츠,AMG GT,소유하고 싶으시면 한번쯤은 소유해 보는것도 나쁘지않겠죠.,3
벤츠,AMG GT,"초청행사 문자왔었는데,,, 안간게 아쉽네요",1
벤츠,AMG GT,이런거 찍을때가 아니라 에디슨 모터스 먹튀 사건 하셔야 한다니까요,2
벤츠,AMG GT,훗 우주명차 현기에 비하면 다들 시레기죠 by 철교수,1
벤츠,AMG GT,현금으로 살수잇음 근데 유지가 불가능해서 못삼,1
벤츠,AMG GT,2,1
벤츠,AMG GT,사세요~빨리 사세요~안사면 내가 안부러워 할꺼에요.,2
벤츠,AMG GT,구피 많네요,2
벤츠,AMG GT,"영상 잘 봤습니다 요즘 고유가시대에 황금연소비율(14.7:1)의 완전연소 유도장치인 아스티즈 에코원을 장착하면 아주 좋습니다  연비 31.33%상승효과와 출력 상승  매연감소 엔진소음진동 감소 효과를 확실하게 봅니다얼마전에 에코원 장착한 사람으로써 좋은 정보 알리기 위해 댓글에 한번 달아봅니다 참고로 유투브 검색란에 ""아스티즈 에코원""치면 나옵니다~^^",1
벤츠,AMG GT,"모카tv 뇌물 받았나 싶을정도로, 주변 구매자분들 관점과 반대로 gt43 맘에 안드는거 칭찬 해주시더니 찰지게 까시는거보니 관점이 살아있으시군요",1
벤츠,AMG GT,이제는 과거의 영광,1
벤츠,AMG GT,1억3천이 저렴하냐?,1
벤츠,AMG GT,쌍용차나 사거라 쌍용차컨텐츠 안만듭니까? 새로 쌍용인수에 뛰어든 애들이 돈을 안줘서 에디슨만 빨아주셨나 왜그러지? 80만을바라보는 채널이 파급력도 생각안하고 컨텐츠만들었나?,2
벤츠,AMG GT,그래서 43은 얼마면됩니까?,2
벤츠,AMG GT,노사장이 오지게 깐 차가 GT 43 아닌가여...,1
벤츠,AMG GT,전기차가   아니네요   이제는   전기차로,2
벤츠,AMG GT,하체후리기 봐..벤츠는 s 부터,1
벤츠,AMG GT,비엠 엠  더좋타,1
벤츠,AMG GT,요즘 벤츠별로라던데,1
벤츠,AMG GT,"소식가의 배고픔을 배려한, 벤즈코리아의 노력에 경의를 표합니다!!",9
벤츠,AMG GT,진짜 간 략 시승기네요. 그래도 미디어 행사인데 짧아서 아쉽네요.,1
벤츠,AMG GT,파나메라 amg gt 진짜 디자인 끝판왕들 ㅠㅠ,23
벤츠,AMG GT,감사합니다 기자님 잘 보겠습니다!개인적으로 이번 gt 앞모습은 정말 마음에 드네요,11
벤츠,AMG GT,오 휠디자인이 엄청 멋져졌네,5
벤츠,AMG GT,라인에 진심 이세요~^^멋진시승기항상감사드려요~!,3
벤츠,AMG GT,나를 위해서 만든 차 같아요딱 내 스타일입니다. 그런데 돈이 없네요.너무 좋타.,6
벤츠,AMG GT,감질나는 시승기네요 ㅋㅋㅋㅋㅋㅋㅋ,2
벤츠,AMG GT,영상 잘보겠습니다 cls 53이상 gt43 둘중에 하나 고르라면 기자님은 뭐타시나요?,1
벤츠,AMG GT,소중한 영상 감사합니다.,1
벤츠,AMG GT,이번 영상은 뭔가 화면에 꽉차는듯한 느낌이있네요 ㅎㅎ 잘 보았습니다,4
벤츠,AMG GT,어제 에버랜드 놀러갔었는데 옆에 서킷 보니까 행사하는거 같더라니 기자님이 있었군요티익스프레스도 AMG 부럽지 않게 짜릿했습니다,18
벤츠,AMG GT,진짜 1랩만 돌리네..서킷에서 쌔게 돌리는것도 아니면서..  너무 박하네요.  시승차를 중고차로 팔모양인가,4
벤츠,AMG GT,벤즈는 내연기관까지만 함께하는걸로ㅋㅋ빠빠이,3
벤츠,AMG GT,21년형부터 43도 에어서스 들어간다길래 기본들어가는줄알았는데 아니였구나 ㅠ,1
벤츠,AMG GT,"아 너무 멋지네요..cla 차주로서 드림카입니다,,",5
벤츠,AMG GT,8시리즈랑 비교해서 승차감은  어떤가요?,1
벤츠,AMG GT,얼핏봐서는 변화의 폭을 보기가 어렵겠네요?,1
벤츠,AMG GT,카푸어형들 1년 리스 쌉가능 계약하셈.,1
